standardDur,testDurS,deltaDurS,logDeltaDur,logDeltaDurMs,unbiasedVisualStandardDur,unbiasedVisualTestDur,audNoise,conflictDur,chose_test,chose_standard,responses
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.42,0.021840000000000026,0.1,-0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,0.1,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,0.1,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,0.1,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,0.1,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,0.1,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,0.1,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,0.1,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,0.1,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,0.1,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,0.1,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,0.1,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,0.1,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,0.1,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,0.1,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,0.1,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,0.1,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,0.1,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,0.1,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,0.1,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,0.1,0.25,1,0,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,0.1,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,0.1,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.25,0.021840000000000026,1.2,-0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.25,0.021840000000000026,1.2,-0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.25,0.021840000000000026,1.2,-0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.25,0.021840000000000026,1.2,-0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.25,0.021840000000000026,1.2,-0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.25,0.021840000000000026,1.2,-0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,1,0,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.32999999999999996,0.021840000000000026,1.2,-0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.42,0.021840000000000026,1.2,-0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.42,0.021840000000000026,1.2,-0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.42,0.021840000000000026,1.2,-0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.42,0.021840000000000026,1.2,-0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.42,0.021840000000000026,1.2,-0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.5,0.021840000000000026,1.2,0.0,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,1.2,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,1.2,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,1.2,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,1.2,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,1.2,0.08,1,0,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.58,0.021840000000000026,1.2,0.08,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,1.2,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,1.2,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,1.2,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,1.2,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.67,0.021840000000000026,1.2,0.17,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,1,0,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,1,0,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,0,1,1
0.5,0.021840000000000026,-0.47816,-3.1308649475454864,-3.130864947545486,0.75,0.021840000000000026,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,0.1,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,0.1,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,0.1,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,0.1,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,0.1,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,0.1,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,0.1,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,1.2,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,1.2,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,1.2,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,1.2,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,1.2,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.42,0.022710000000000008,1.2,-0.08,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
0.5,0.022710000000000008,-0.47729,-3.0918027423047243,-3.091802742304724,0.67,0.022710000000000008,1.2,0.17,0,1,1
