standardDur,testDurS,deltaDurS,logDeltaDur,logDeltaDurMs,unbiasedVisualStandardDur,unbiasedVisualTestDur,audNoise,conflictDur,chose_test,chose_standard,responses
0.5,0.05181000000000002,-0.44819,-2.2670249175954944,-2.267024917595494,0.58,0.05181000000000002,1.2,0.08,0,1,1
0.5,0.05181000000000002,-0.44819,-2.2670249175954944,-2.267024917595494,0.58,0.05181000000000002,1.2,0.08,0,1,1
0.5,0.05181000000000002,-0.44819,-2.2670249175954944,-2.267024917595494,0.58,0.05181000000000002,1.2,0.08,0,1,1
0.5,0.05181000000000002,-0.44819,-2.2670249175954944,-2.267024917595494,0.58,0.05181000000000002,1.2,0.08,0,1,1
0.5,0.05181000000000002,-0.44819,-2.2670249175954944,-2.267024917595494,0.58,0.05181000000000002,1.2,0.08,0,1,1
0.5,0.05181000000000002,-0.44819,-2.2670249175954944,-2.267024917595494,0.58,0.05181000000000002,1.2,0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,0.1,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,0.1,0.17,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,0.1,0.17,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,0.1,0.17,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,0.1,0.17,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,0.1,0.17,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,0.1,0.17,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,1.2,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,1.2,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.42,0.05296000000000001,1.2,-0.08,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,1.2,0.17,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,1.2,0.17,0,1,1
0.5,0.05296000000000001,-0.44704,-2.2450711867934388,-2.2450711867934383,0.67,0.05296000000000001,1.2,0.17,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.42,0.10881999999999997,0.1,-0.08,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.42,0.10881999999999997,0.1,-0.08,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.42,0.10881999999999997,0.1,-0.08,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.42,0.10881999999999997,1.2,-0.08,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.42,0.10881999999999997,1.2,-0.08,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.42,0.10881999999999997,1.2,-0.08,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.67,0.10881999999999997,1.2,0.17,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.67,0.10881999999999997,1.2,0.17,0,1,1
0.5,0.10881999999999997,-0.39118,-1.5249129573644127,-1.5249129573644122,0.67,0.10881999999999997,1.2,0.17,0,1,1
0.5,0.12651,-0.37349,-1.3742867419956135,-1.374286741995613,0.25,0.12651,0.1,-0.25,0,1,1
0.5,0.12651,-0.37349,-1.3742867419956135,-1.374286741995613,0.25,0.12651,0.1,-0.25,0,1,1
0.5,0.12651,-0.37349,-1.3742867419956135,-1.374286741995613,0.25,0.12651,0.1,-0.25,0,1,1
0.5,0.12651,-0.37349,-1.3742867419956135,-1.374286741995613,0.58,0.12651,1.2,0.08,0,1,1
0.5,0.12651,-0.37349,-1.3742867419956135,-1.374286741995613,0.58,0.12651,1.2,0.08,0,1,1
0.5,0.12651,-0.37349,-1.3742867419956135,-1.374286741995613,0.58,0.12651,1.2,0.08,0,1,1
0.5,0.15141,-0.34859,-1.1946167094019113,-1.1946167094019104,0.25,0.15141,0.1,-0.25,1,0,1
0.5,0.15141,-0.34859,-1.1946167094019113,-1.1946167094019104,0.25,0.15141,0.1,-0.25,0,1,1
0.5,0.15141,-0.34859,-1.1946167094019113,-1.1946167094019104,0.25,0.15141,0.1,-0.25,0,1,1
0.5,0.15141,-0.34859,-1.1946167094019113,-1.1946167094019104,0.58,0.15141,0.1,0.08,0,1,1
0.5,0.15141,-0.34859,-1.1946167094019113,-1.1946167094019104,0.58,0.15141,0.1,0.08,0,1,1
0.5,0.15141,-0.34859,-1.1946167094019113,-1.1946167094019104,0.58,0.15141,0.1,0.08,0,1,1
0.5,0.16801,-0.33199,-1.090584596980881,-1.0905845969808805,0.25,0.16801,1.2,-0.25,0,1,1
0.5,0.16801,-0.33199,-1.090584596980881,-1.0905845969808805,0.25,0.16801,1.2,-0.25,0,1,1
0.5,0.16801,-0.33199,-1.090584596980881,-1.0905845969808805,0.25,0.16801,1.2,-0.25,0,1,1
0.5,0.16801,-0.33199,-1.090584596980881,-1.0905845969808805,0.58,0.16801,1.2,0.08,0,1,1
0.5,0.16801,-0.33199,-1.090584596980881,-1.0905845969808805,0.58,0.16801,1.2,0.08,0,1,1
0.5,0.16801,-0.33199,-1.090584596980881,-1.0905845969808805,0.58,0.16801,1.2,0.08,0,1,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.42,0.18373,0.1,-0.08,0,1,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.42,0.18373,0.1,-0.08,0,1,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.42,0.18373,0.1,-0.08,0,1,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.67,0.18373,0.1,0.17,0,1,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.67,0.18373,0.1,0.17,0,1,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.67,0.18373,0.1,0.17,0,1,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.42,0.18373,1.2,-0.08,0,1,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.42,0.18373,1.2,-0.08,1,0,1
0.5,0.18373,-0.31627,-1.0011408097905483,-1.0011408097905479,0.42,0.18373,1.2,-0.08,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,0.1,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.5,0.19156,0.1,0.0,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.75,0.19156,0.1,0.25,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,1.2,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,1.2,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,1.2,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,1.2,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,1.2,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,1.2,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,1.2,-0.17,0,1,1
0.5,0.19156,-0.30844,-0.959407022947783,-0.9594070229477829,0.32999999999999996,0.19156,1.2,-0.17,0,1,1
